pair_id,category,split,lost_image,found_image,positive_caption,hard_negative_caption
lunchbox_085,Lunchboxes,train,lost_lunchbox_85.png,found_lunchbox_85.png,"Lavender/lilac plastic rectangular lunchbox, white outer frame, clear plastic compartment divider visible inside, three sections — two small square wells on top and one wide well on bottom, white plastic spoon and fork set inside, two lilac side-locking clips","Lavender/lilac plastic rectangular lunchbox, white outer frame, clear plastic compartment divider visible inside, three sections — two small square wells on top and one wide well on bottom, white plastic spoon and fork set inside, four lilac side-locking clips"
lunchbox_086,Lunchboxes,train,lost_lunchbox_86.png,found_lunchbox_86.png,"White matte plastic rectangular lunchbox, smooth rounded-square lid, dark forest green hourglass-shaped vent button centered on lid, four dark forest green flat side-locking clips","White matte plastic rectangular lunchbox, smooth rounded-square lid, dark forest green hourglass-shaped vent button centered on lid, four dark forest green raised rail-style side-locking clips"
lunchbox_087,Lunchboxes,train,lost_lunchbox_87.png,found_lunchbox_87.png,"Rectangular stainless steel interior bento container, clear dark-tinted acrylic lid, two-compartment steel tray visible through lid, orange dial-style vacuum valve centered on divider bar","Rectangular stainless steel interior bento container, clear dark-tinted acrylic lid, two-compartment steel tray visible through lid, silver dial-style vacuum valve centered on divider bar"
lunchbox_088,Lunchboxes,train,lost_lunchbox_88.png,found_lunchbox_88.png,"Large polished stainless steel rectangular lunchbox, ribbed stainless steel lid with raised parallel ridges, wire bail-latch closures on both short sides, small white circular vent button on lid, dark rubber base band","Large polished stainless steel rectangular lunchbox, smooth flat stainless steel lid with no ridges, wire bail-latch closures on both short sides, small white circular vent button on lid, dark rubber base band"
lunchbox_089,Lunchboxes,test,lost_lunchbox_89.png,found_lunchbox_89.png,"Yellow plastic rounded-rectangular lunchbox, clear acrylic lid, duck face graphic printed on stainless steel interior with orange beak and pink cheeks, ""Keep a good mood / have a good day"" text on lid border, two-compartment steel tray, small yellow rectangular latch tab on lid","Yellow plastic rounded-rectangular lunchbox, clear acrylic lid, duck face graphic printed on stainless steel interior with orange beak and pink cheeks, ""Keep a good mood / have a good day"" text on lid border, single-compartment steel tray, small yellow rectangular latch tab on lid"
lunchbox_090,Lunchboxes,train,lost_lunchbox_90.png,found_lunchbox_90.png,"Pink wheat-straw plastic square bento tray, no lid, four equal square compartments in a 2×2 grid, slightly textured matte surface, rounded inner corners","Pink wheat-straw plastic square bento tray, no lid, three compartments — two square wells on top and one wide well on bottom, slightly textured matte surface, rounded inner corners"
lunchbox_091,Lunchboxes,train,lost_lunchbox_91.png,found_lunchbox_91.png,"Pink matte plastic rectangular lunchbox, smooth flat lid with ""Enjoy The Food"" text in white, small white circular vent button on lid, four teal/mint side-locking clips, rounded corners","Pink matte plastic rectangular lunchbox, smooth flat lid with ""Enjoy The Food"" text in white, small white circular vent button on lid, four teal/mint side-locking clips, sharp square corners"
lunchbox_092,Lunchboxes,train,lost_lunchbox_92.png,found_lunchbox_92.png,"Beige/blush matte plastic rectangular lunchbox, full clear acrylic hinged lid revealing two-compartment stainless steel interior and white spoon, four beige locking side clips, rounded corners","Beige/blush matte plastic rectangular lunchbox, full clear acrylic hinged lid revealing two-compartment stainless steel interior and white spoon, two beige locking side clips, rounded corners"
lunchbox_093,Lunchboxes,test,lost_lunchbox_93.png,found_lunchbox_93.png,"Teal/dark cyan cylindrical three-tier stackable lunchbox, Gourmet ""Health · Light Meal"" text on body, yellow horizontal accent bands between tiers, yellow U-shaped top carry handle, yellow side locking clips on each tier","Teal/dark cyan cylindrical three-tier stackable lunchbox, Gourmet ""Health · Light Meal"" text on body, yellow horizontal accent bands between tiers, yellow U-shaped top carry handle, white side locking clips on each tier"
lunchbox_094,Lunchboxes,train,lost_lunchbox_94.png,found_lunchbox_94.png,"White and pink rounded-rectangular plastic lunchbox, pink cloud-shaped recessed panel on lid with embossed 3D unicorn figure and white star details, ""nice day"" text with heart motif on lid, two pink side-locking clips","White and pink rounded-rectangular plastic lunchbox, smooth flat pink lid with no embossed details, ""nice day"" text with heart motif on lid, two pink side-locking clips"
lunchbox_095,Lunchboxes,train,lost_lunchbox_95.png,found_lunchbox_95.png,"Yellow plastic bee-shaped oval lunchbox, two small round ears/antennae on top, clear acrylic lid, stainless steel two-compartment interior with cute face graphic — smiley and pink spiral cheeks in upper section, brown horizontal stripes in lower section, ""WISH YOU HAVE A HAPPY DAY"" text along bottom, two white side-locking clips","Yellow plastic bee-shaped oval lunchbox, two small round ears/antennae on top, clear acrylic lid, stainless steel two-compartment interior with cute face graphic — smiley and pink spiral cheeks in upper section, brown horizontal stripes in lower section, ""WISH YOU HAVE A HAPPY DAY"" text along bottom, two yellow side-locking clips"
lunchbox_096,Lunchboxes,val,lost_lunchbox_96.png,found_lunchbox_96.png,"Salmon/peach pink plastic rectangular lunchbox, divided lid surface with three recessed panels on top and one wide elongated recessed panel on bottom, gray metal side-locking clips, rounded corners","Salmon/peach pink plastic rectangular lunchbox, smooth flat lid with no recessed panels, gray metal side-locking clips, rounded corners"
lunchbox_097,Lunchboxes,train,lost_lunchbox_97.png,found_lunchbox_97.png,"Lime green collapsible silicone rectangular lunchbox, frosted translucent plastic lid with small green circular vent button centered on top, gray plastic clip-lock rim with two slot latches on front edge","Lime green collapsible silicone rectangular lunchbox, frosted translucent plastic lid with small green circular vent button centered on top, black plastic clip-lock rim with two slot latches on front edge"
lunchbox_098,Lunchboxes,train,lost_lunchbox_98.png,found_lunchbox_98.png,"Navy blue and yellow plastic rounded-rectangular lunchbox, smoky dark translucent lid with ""LUNCH BOX delicious lunch wonderful life 1200 ml"" text printed in white, small black circular vent button on lid, yellow frame surround, yellow front handle bar, rounded corners","Navy blue and yellow plastic rounded-rectangular lunchbox, smoky dark translucent lid with ""LUNCH BOX delicious lunch wonderful life 1200 ml"" text printed in white, small black circular vent button on lid, yellow frame surround, yellow front handle bar, sharp square corners"
lunchbox_099,Lunchboxes,test,lost_lunchbox_99.png,found_lunchbox_99.png,"Small round clear plastic food container, smooth translucent lid with blue silicone seal ring, clear side-locking flip clips, no branding visible","Small round clear plastic food container, smooth translucent lid with red silicone seal ring, clear side-locking flip clips, no branding visible"
lunchbox_100,Lunchboxes,train,lost_lunchbox_100.png,found_lunchbox_100.png,"Brown/tan matte plastic rectangular lunchbox, embossed floral pattern on lid surface, single front-center hinged turnlock clasp, small colorful fruit product sticker on clasp face, rounded corners","Brown/tan matte plastic rectangular lunchbox, smooth flat lid with no embossed pattern, single front-center hinged turnlock clasp, small colorful fruit product sticker on clasp face, rounded corners"
wallet_001,Wallets,val,lost_wallet_01.png,found_wallet_01.png,"Dark brown Coach New York small bifold wallet, coated canvas with signature ""C"" monogram pattern, gold-tone branding, gold zipper along the top edge","Dark brown Coach New York small bifold wallet, coated canvas with signature ""C"" monogram pattern, gold-tone branding, magnetic snap closure instead of a zipper"
wallet_002,Wallets,val,lost_wallet_02.jpg,found_wallet_02.jpg,"Chestnut brown smooth pebbled leather bifold wallet, natural creasing across the face, tan contrast topstitching along all edges, small embossed oval brand badge on the lower right corner","Chestnut brown smooth pebbled leather bifold wallet, natural creasing across the face, matching tone-on-tone stitching along all edges, small embossed oval brand badge on the lower right corner"
wallet_003,Wallets,test,lost_wallet_03.jpg,found_wallet_03.jpg,"Burgundy oxblood Cartier bifold wallet, cross-hatched saffiano leather, embossed oval double-C logo centered on the front, gold-tone metal corner protectors on the right-side corners","Burgundy oxblood Cartier bifold wallet, cross-hatched saffiano leather, embossed oval double-C logo centered on the front, silver-tone metal corner protectors on the right-side corners"
wallet_004,Wallets,val,lost_wallet_04.jpg,found_wallet_04.jpg,"Rose pink Stradivarius small zip-around wallet, all-over fine glitter shimmer fabric, silver ""STRADIVARIUS"" logo plate on the front, silver zipper closure along three edges","Rose pink Stradivarius small zip-around wallet, smooth matte faux-leather finish, silver ""STRADIVARIUS"" logo plate on the front, silver zipper closure along three edges"
wallet_005,Wallets,train,lost_wallet_05.jpg,found_wallet_05.jpg,"Black intrecciato woven leather bifold wallet, large-scale diagonal basket-weave pattern covering the entire front face, no visible exterior hardware or logo, sharp square corners","Black intrecciato woven leather bifold wallet, fine small-scale diagonal basket-weave pattern covering the entire front face, no visible exterior hardware or logo, sharp square corners"
wallet_006,Wallets,val,lost_wallet_06.jpg,found_wallet_06.jpg,"Black distressed leather compact snap-flap wallet, heavily worn and cracked texture throughout, single round gold-tone snap button centered on the curved flap, visible hand-stitching along the bottom seam","Black distressed leather compact snap-flap wallet, heavily worn and cracked texture throughout, single round gold-tone snap button centered on the curved flap, machine-stitched edge piping along the bottom seam"
wallet_007,Wallets,train,lost_wallet_07.jpg,found_wallet_07.jpg,"Ice blue Charles & Keith small tri-fold wallet, pebbled faux leather, gold brand lettering on the diagonal envelope-style front flap, tone-on-tone stitching outlining the flap edges","Ice blue Charles & Keith small tri-fold wallet, smooth patent faux leather, gold brand lettering on the diagonal envelope-style front flap, tone-on-tone stitching outlining the flap edges"
wallet_008,Wallets,val,lost_wallet_08.jpg,found_wallet_08.jpg,"Tan cognac hand-tooled leather bifold wallet, deep western floral and swirl carved relief design covering the entire front face, black whip-stitch lacing along all four edges","Tan cognac hand-tooled leather bifold wallet, deep western floral and swirl carved relief design covering the entire front face, natural tan lace whip-stitching along all four edges"
wallet_009,Wallets,train,lost_wallet_09.jpg,found_wallet_09.jpg,"Slate blue pebbled faux leather zip-around long wallet, rectangular clutch shape, gold Singapore Merlion logo plate centered on the front, gold zipper closure, attached wrist strap with gold hardware","Slate blue pebbled faux leather zip-around long wallet, rectangular clutch shape, gold Singapore Merlion logo plate centered on the front, silver zipper closure, attached wrist strap with silver hardware"
